id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa
15748,9882,2014,Ｊ１,第９節第１日,04/26(土),17:04,大宮アルディージャ,ヴァンフォーレ甲府,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,0,2,晴,19.7,44%,村上　伸次,大宮アルディージャ,江角　浩司,今井　智基,菊地　光将,高橋　祥平,渡部　大輔,橋本　晃司,横山　知伸,渡邉　大剛,曺　永哲,家長　昭博,ズラタン,ヴァンフォーレ甲府,岡　大生,青山　直晃,山本　英臣,佐々木　翔,福田　健介,新井　涼平,マルキーニョス　パラナ,阿部　翔平,河本　明人,盛田　剛平,クリスティアーノ,埼玉県さいたま市大宮区高鼻町4,15600
15750,25851,2014,Ｊ１,第１０節第１日,04/29(火・祝),13:04,ＦＣ東京,名古屋グランパス,国立競技場,スカパー！／スカパー！プレミアムサービス,0,1,曇,19.8,54%,村上　伸次,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,三田　啓貴,渡邉　千真,平山　相太,東　慶悟,名古屋グランパス,楢﨑　正剛,矢野　貴章,大武　峻,田中　マルクス闘莉王,本多　勇喜,枝村　匠馬,田口　泰士,中村　直志,小川　佳純,玉田　圭司,永井　謙佑,東京都新宿区霞ヶ丘町10,54224
15751,8665,2014,Ｊ１,第１０節第１日,04/29(火・祝),13:04,ヴァンフォーレ甲府,徳島ヴォルティス,山梨中銀スタジアム,スカパー！／スカパー！プレミアムサービス,0,1,曇,18.6,43%,東城　穣,ヴァンフォーレ甲府,岡　大生,青山　直晃,山本　英臣,佐々木　翔,福田　健介,新井　涼平,マルキーニョス　パラナ,阿部　翔平,河本　明人,盛田　剛平,クリスティアーノ,徳島ヴォルティス,長谷川　徹,藤原　広太朗,橋内　優也,斉藤　大介,福元　洋平,濱田　武,小島　秀仁,クレイトン　ドミンゲス,大﨑　淳矢,津田　知宏,高崎　寛之,山梨県甲府市小瀬町840,17000
15753,17339,2014,Ｊ１,第１０節第１日,04/29(火・祝),14:00,サガン鳥栖,サンフレッチェ広島,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ佐賀,1,2,曇,18,68%,岡部　拓人,サガン鳥栖,林　彰洋,丹羽　竜平,キム　ミンヒョク,坂井　達弥,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平,サンフレッチェ広島,林　卓人,ファン　ソッコ,塩谷　司,水本　裕貴,柏　好文,青山　敏弘,柴﨑　晃誠,山岸　智,森﨑　浩司,野津田　岳人,石原　直樹,佐賀県鳥栖市京町812,24490
15755,13040,2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,ベガルタ仙台,川崎フロンターレ,ユアテックスタジアム仙台,スカパー！／スカパー！プレミアムサービス,0,0,曇,11.9,61%,佐藤　隆治,ベガルタ仙台,関　憲太郎,菅井　直樹,渡辺　広大,角田　誠,石川　直樹,太田　吉彰,富田　晋伍,武井　択也,梁　勇基,武藤　雄樹,赤嶺　真吾,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,中澤　聡太,谷口　彰悟,大島　僚太,中村　憲剛,森谷　賢太郎,レナト,小林　悠,大久保　嘉人,宮城県仙台市泉区七北田字柳78,19694
15756,38226,2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,浦和レッズ,横浜Ｆ・マリノス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,1,0,曇,19.1,65%,扇谷　健司,浦和レッズ,西川　周作,森脇　良太,永田　充,那須　大亮,平川　忠亮,柏木　陽介,阿部　勇樹,宇賀神　友弥,原口　元気,興梠　慎三,李　忠成,横浜Ｆ・マリノス,榎本　哲也,奈良輪　雄太,栗原　勇蔵,中澤　佑二,ドゥトラ,三門　雄大,小椋　祥平,藤本　淳吾,中村　俊輔,兵藤　慎剛,藤田　祥史,埼玉県さいたま市緑区中野田500,63700
15757,13845,2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,ガンバ大阪,柏レイソル,万博記念競技場,スカパー！／スカパー！プレミアムサービス,1,2,曇のち雨,16.8,78%,高山　啓義,ガンバ大阪,東口　順昭,今野　泰幸,岩下　敬輔,丹羽　大輝,藤春　廣輝,内田　達也,遠藤　保仁,阿部　浩之,二川　孝広,リンス,倉田　秋,柏レイソル,菅野　孝憲,鈴木　大輔,近藤　直也,渡部　博文,橋本　和,高山　薫,茨田　陽生,大谷　秀和,太田　徹郎,田中　順也,工藤　壮人,大阪府吹田市千里万博公園5-2,21000
15758,19367,2014,Ｊ１,第１０節第１日,04/29(火・祝),19:04,セレッソ大阪,大宮アルディージャ,ヤンマースタジアム長居,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,1,雨,17.3,71%,吉田　寿光,セレッソ大阪,武田　博行,染谷　悠太,藤本　康太,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,山口　蛍,丸橋　祐介,柿谷　曜一朗,フォルラン,大宮アルディージャ,江角　浩司,今井　智基,菊地　光将,高橋　祥平,渡部　大輔,中村　北斗,増田　誓志,片岡　洋介,家長　昭博,富山　貴光,ズラタン,大阪府大阪市東住吉区長居公園1-1,47816
15759,43564,2014,Ｊ１,第１１節第１日,05/03(土・祝),16:04,浦和レッズ,ＦＣ東京,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,1,0,晴,25.6,37%,廣瀬　格,浦和レッズ,西川　周作,森脇　良太,永田　充,那須　大亮,梅崎　司,柏木　陽介,阿部　勇樹,宇賀神　友弥,原口　元気,興梠　慎三,李　忠成,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,米本　拓司,東　慶悟,渡邉　千真,平山　相太,武藤　嘉紀,埼玉県さいたま市緑区中野田500,63700
15761,13650,2014,Ｊ１,第１１節第１日,05/03(土・祝),13:04,柏レイソル,鹿島アントラーズ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,1,0,晴,25.3,43%,東城　穣,柏レイソル,菅野　孝憲,鈴木　大輔,近藤　直也,渡部　博文,橋本　和,高山　薫,大谷　秀和,茨田　陽生,太田　徹郎,田中　順也,工藤　壮人,鹿島アントラーズ,曽ヶ端　準,伊東　幸敏,植田　直通,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,ダヴィ,千葉県柏市日立台1-2-50,15349
15762,18261,2014,Ｊ１,第１１節第１日,05/03(土・祝),15:03,川崎フロンターレ,ヴァンフォーレ甲府,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,2,0,晴時々曇,26,30%,飯田　淳平,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,井川　祐輔,谷口　彰悟,山本　真希,大島　僚太,森谷　賢太郎,レナト,小林　悠,大久保　嘉人,ヴァンフォーレ甲府,岡　大生,青山　直晃,山本　英臣,佐々木　翔,松橋　優,新井　涼平,稲垣　祥,阿部　翔平,石原　克哉,下田　北斗,クリスティアーノ,神奈川県川崎市中原区等々力1-1,26530
15763,35550,2014,Ｊ１,第１１節第１日,05/03(土・祝),14:04,横浜Ｆ・マリノス,ガンバ大阪,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合,2,0,晴,26.8,34%,前田　拓哉,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,下平　匠,三門　雄大,小椋　祥平,中村　俊輔,藤本　淳吾,藤田　祥史,伊藤　翔,ガンバ大阪,東口　順昭,オ　ジェソク,岩下　敬輔,丹羽　大輝,藤春　廣輝,内田　達也,遠藤　保仁,阿部　浩之,大森　晃太郎,佐藤　晃大,リンス,神奈川県横浜市港北区小机町3300,72327
15764,17286,2014,Ｊ１,第１１節第１日,05/03(土・祝),15:04,清水エスパルス,サガン鳥栖,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス／テレビ静岡,0,1,晴,23.4,48%,佐藤　隆治,清水エスパルス,櫛引　政敏,ヤコヴィッチ,平岡　康裕,カルフィン　ヨン　ア　ピン,吉田　豊,村松　大輔,竹内　涼,六平　光成,河井　陽介,大前　元紀,ノヴァコヴィッチ,サガン鳥栖,林　彰洋,丹羽　竜平,キム　ミンヒョク,呂　成海,金　民友,水沼　宏太,高橋　義希,藤田　直之,早坂　良太,池田　圭,豊田　陽平,静岡県静岡市清水区村松3880-1,20281
15765,38966,2014,Ｊ１,第１１節第１日,05/03(土・祝),19:04,名古屋グランパス,セレッソ大阪,豊田スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／名古屋テレビ（録）,1,2,晴,17.8,33%,山本　雄大,名古屋グランパス,楢﨑　正剛,矢野　貴章,ハーフナー　ニッキ,田中　マルクス闘莉王,本多　勇喜,枝村　匠馬,田口　泰士,中村　直志,小川　佳純,玉田　圭司,永井　謙佑,セレッソ大阪,武田　博行,染谷　悠太,藤本　康太,酒本　憲幸,山下　達也,扇原　貴宏,山口　蛍,南野　拓実,丸橋　祐介,柿谷　曜一朗,フォルラン,愛知県豊田市千石町7-2,40000
15766,17573,2014,Ｊ１,第１１節第１日,05/03(土・祝),15:04,ヴィッセル神戸,サンフレッチェ広島,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,0,0,晴,23.4,32%,家本　政明,ヴィッセル神戸,山本　海人,茂木　弘人,岩波　拓也,河本　裕之,高橋　峻希,橋本　英郎,森岡　亮太,チョン　ウヨン,ペドロ　ジュニオール,小川　慶治朗,マルキーニョス,サンフレッチェ広島,林　卓人,ファン　ソッコ,千葉　和彦,水本　裕貴,清水　航平,柴﨑　晃誠,森﨑　和幸,パク　ヒョンジン,森﨑　浩司,髙萩　洋次郎,佐藤　寿人,兵庫県神戸市兵庫区御崎町1-2-2,30132
15767,9686,2014,Ｊ１,第１１節第１日,05/03(土・祝),14:04,徳島ヴォルティス,ベガルタ仙台,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,0,1,晴,24,28%,松尾　一,徳島ヴォルティス,長谷川　徹,藤原　広太朗,橋内　優也,福元　洋平,李　栄直,濱田　武,斉藤　大介,宮崎　光平,大﨑　淳矢,津田　知宏,高崎　寛之,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,角田　誠,石川　直樹,富田　晋伍,武井　択也,太田　吉彰,梁　勇基,武藤　雄樹,赤嶺　真吾,徳島県鳴門市撫養町立岩字四枚61,19637
15768,12945,2014,Ｊ１,第１２節第１日,05/06(火・休),13:04,ベガルタ仙台,ヴィッセル神戸,ユアテックスタジアム仙台,スカパー！／スカパー！プレミアムサービス,4,3,晴,16.4,54%,池内　明彦,ベガルタ仙台,関　憲太郎,武井　択也,渡辺　広大,鎌田　次郎,石川　直樹,太田　吉彰,富田　晋伍,角田　誠,梁　勇基,武藤　雄樹,ウイルソン,ヴィッセル神戸,山本　海人,茂木　弘人,増川　隆洋,岩波　拓也,奥井　諒,チョン　ウヨン,橋本　英郎,森岡　亮太,ペドロ　ジュニオール,小川　慶治朗,マルキーニョス,宮城県仙台市泉区七北田字柳78,19694
15770,23722,2014,Ｊ１,第１２節第１日,05/06(火・休),13:03,ＦＣ東京,大宮アルディージャ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ（録）,0,1,曇,13.2,70%,扇谷　健司,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,東　慶悟,渡邉　千真,平山　相太,武藤　嘉紀,大宮アルディージャ,江角　浩司,今井　智基,菊地　光将,高橋　祥平,中村　北斗,家長　昭博,片岡　洋介,横山　知伸,増田　誓志,富山　貴光,ズラタン,東京都調布市西町376-3,49970
15771,36505,2014,Ｊ１,第１２節第１日,05/06(火・休),16:04,ヴァンフォーレ甲府,浦和レッズ,国立競技場,スカパー！／スカパー！プレミアムサービス,0,0,曇,14.4,48%,山本　雄大,ヴァンフォーレ甲府,岡　大生,青山　直晃,山本　英臣,佐々木　翔,福田　健介,新井　涼平,マルキーニョス　パラナ,阿部　翔平,ジウシーニョ,盛田　剛平,クリスティアーノ,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,梅崎　司,柏木　陽介,阿部　勇樹,関口　訓充,原口　元気,興梠　慎三,李　忠成,東京都新宿区霞ヶ丘町10,54224
15772,35533,2014,Ｊ１,第１２節第１日,05/06(火・休),14:04,アルビレックス新潟,清水エスパルス,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,2,1,晴,15.9,35%,高山　啓義,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,金　珍洙,レオ　シルバ,小泉　慶,成岡　翔,田中　亜土夢,岡本　英也,川又　堅碁,清水エスパルス,櫛引　政敏,ヤコヴィッチ,平岡　康裕,カルフィン　ヨン　ア　ピン,吉田　豊,鍋田　亜人夢,六平　光成,竹内　涼,河井　陽介,大前　元紀,ノヴァコヴィッチ,新潟県新潟市中央区清五郎67-12,42300
15773,12654,2014,Ｊ１,第１２節第１日,05/06(火・休),19:04,ガンバ大阪,徳島ヴォルティス,万博記念競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,3,0,晴,15,45%,村上　伸次,ガンバ大阪,東口　順昭,オ　ジェソク,西野　貴治,岩下　敬輔,藤春　廣輝,今野　泰幸,遠藤　保仁,大森　晃太郎,二川　孝広,宇佐美　貴史,リンス,徳島ヴォルティス,長谷川　徹,小暮　大器,藤原　広太朗,橋内　優也,李　栄直,窪田　良,小島　秀仁,花井　聖,衛藤　裕,津田　知宏,ドウグラス,大阪府吹田市千里万博公園5-2,21000
15774,14457,2014,Ｊ１,第１２節第１日,05/06(火・休),15:04,サガン鳥栖,柏レイソル,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス,1,0,晴,19.8,22%,木村　博之,サガン鳥栖,林　彰洋,丹羽　竜平,キム　ミンヒョク,呂　成海,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,早坂　良太,豊田　陽平,柏レイソル,菅野　孝憲,鈴木　大輔,近藤　直也,渡部　博文,橋本　和,高山　薫,茨田　陽生,秋野　央樹,太田　徹郎,田中　順也,工藤　壮人,佐賀県鳥栖市京町812,24490
15775,9515,2014,Ｊ１,第１２節第２日,07/15(火),19:04,サンフレッチェ広島,横浜Ｆ・マリノス,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス,1,2,晴,25.1,92%,木村　博之,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,柏　好文,柴﨑　晃誠,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,下平　匠,中町　公祐,小椋　祥平,藤本　淳吾,中村　俊輔,齋藤　学,伊藤　翔,広島県広島市安佐南区大塚西5-1-1,50000
15776,15873,2014,Ｊ１,第１２節第２日,07/15(火),19:04,セレッソ大阪,川崎フロンターレ,キンチョウスタジアム,スカパー！／スカパー！プレミアムサービス,1,2,晴,29.9,53%,佐藤　隆治,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　蛍,楠神　順平,南野　拓実,安藤　淳,杉本　健勇,川崎フロンターレ,杉山　力裕,田中　裕介,ジェシ,谷口　彰悟,小宮山　尊信,大島　僚太,中村　憲剛,森谷　賢太郎,登里　享平,小林　悠,大久保　嘉人,大阪府大阪市東住吉区長居公園1-1,19628
15777,13348,2014,Ｊ１,第１３節第１日,05/10(土),16:04,大宮アルディージャ,浦和レッズ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,0,2,晴,23.1,14%,松尾　一,大宮アルディージャ,江角　浩司,今井　智基,菊地　光将,高橋　祥平,中村　北斗,家長　昭博,片岡　洋介,横山　知伸,増田　誓志,富山　貴光,長谷川　悠,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,青木　拓矢,阿部　勇樹,宇賀神　友弥,原口　元気,柏木　陽介,興梠　慎三,埼玉県さいたま市大宮区高鼻町4,15600
15778,11003,2014,Ｊ１,第１３節第１日,05/10(土),19:04,柏レイソル,アルビレックス新潟,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,0,晴,20.8,28%,中村　太,柏レイソル,菅野　孝憲,鈴木　大輔,近藤　直也,渡部　博文,橋本　和,高山　薫,茨田　陽生,小林　祐介,狩野　健太,田中　順也,工藤　壮人,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,大野　和成,レオ　シルバ,小林　裕紀,成岡　翔,田中　亜土夢,岡本　英也,川又　堅碁,千葉県柏市日立台1-2-50,15349
15779,19606,2014,Ｊ１,第１３節第１日,05/10(土),14:04,横浜Ｆ・マリノス,サガン鳥栖,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,2,晴,25.7,21%,廣瀬　格,横浜Ｆ・マリノス,榎本　哲也,奈良輪　雄太,栗原　勇蔵,中澤　佑二,ドゥトラ,三門　雄大,小椋　祥平,藤本　淳吾,齋藤　学,藤田　祥史,伊藤　翔,サガン鳥栖,林　彰洋,丹羽　竜平,キム　ミンヒョク,呂　成海,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平,神奈川県横浜市港北区小机町3300,72327
15780,20781,2014,Ｊ１,第１３節第１日,05/10(土),13:04,名古屋グランパス,ガンバ大阪,豊田スタジアム,スカパー！／スカパー！プレミアムサービス,1,2,晴,23.6,20%,家本　政明,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,枝村　匠馬,中村　直志,田口　泰士,小川　佳純,玉田　圭司,松田　力,ガンバ大阪,東口　順昭,オ　ジェソク,西野　貴治,岩下　敬輔,藤春　廣輝,今野　泰幸,遠藤　保仁,阿部　浩之,二川　孝広,宇佐美　貴史,倉田　秋,愛知県豊田市千石町7-2,40000
15782,7451,2014,Ｊ１,第１３節第１日,05/10(土),14:04,徳島ヴォルティス,ＦＣ東京,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島,0,0,晴,21.6,28%,岡部　拓人,徳島ヴォルティス,長谷川　徹,藤原　広太朗,橋内　優也,福元　洋平,李　栄直,斉藤　大介,濱田　武,小島　秀仁,大﨑　淳矢,佐々木　一輝,高崎　寛之,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,東　慶悟,河野　広貴,渡邉　千真,平山　相太,徳島県鳴門市撫養町立岩字四枚61,19637
15783,17451,2014,Ｊ１,第１３節第１日,05/10(土),15:03,川崎フロンターレ,鹿島アントラーズ,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,4,1,晴,24.1,13%,村上　伸次,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,中澤　聡太,谷口　彰悟,大島　僚太,中村　憲剛,森谷　賢太郎,レナト,小林　悠,大久保　嘉人,鹿島アントラーズ,曽ヶ端　準,伊東　幸敏,植田　直通,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,ダヴィ,神奈川県川崎市中原区等々力1-1,26530
15784,15479,2014,Ｊ１,第１３節第１日,05/10(土),16:04,セレッソ大阪,ベガルタ仙台,キンチョウスタジアム,スカパー！／スカパー！プレミアムサービス,0,1,晴,23.9,25%,扇谷　健司,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,ゴイコ　カチャル,扇原　貴宏,長谷川　アーリアジャスール,山口　蛍,南野　拓実,柿谷　曜一朗,フォルラン,ベガルタ仙台,関　憲太郎,菅井　直樹,渡辺　広大,鎌田　次郎,石川　直樹,太田　吉彰,富田　晋伍,武井　択也,梁　勇基,ウイルソン,武藤　雄樹,大阪府大阪市東住吉区長居公園1-1,19628
15785,12960,2014,Ｊ１,第１３節第１日,05/10(土),14:04,サンフレッチェ広島,清水エスパルス,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス,1,1,晴,23.9,39%,東城　穣,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,清水　航平,石原　直樹,森﨑　浩司,佐藤　寿人,清水エスパルス,櫛引　政敏,ヤコヴィッチ,平岡　康裕,カルフィン　ヨン　ア　ピン,吉田　豊,杉山　浩太,六平　光成,竹内　涼,河井　陽介,大前　元紀,ノヴァコヴィッチ,広島県広島市安佐南区大塚西5-1-1,50000
15786,13544,2014,Ｊ１,第１４節第１日,05/17(土),19:04,鹿島アントラーズ,徳島ヴォルティス,県立カシマサッカースタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,0,曇,20.3,56%,高山　啓義,鹿島アントラーズ,曽ヶ端　準,伊東　幸敏,植田　直通,昌子　源,前野　貴徳,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,赤﨑　秀平,徳島ヴォルティス,長谷川　徹,藤原　広太朗,橋内　優也,福元　洋平,アレックス,斉藤　大介,濱田　武,宮崎　光平,大﨑　淳矢,佐々木　一輝,高崎　寛之,茨城県鹿嶋市神向寺後山26-2,40728
15787,54350,2014,Ｊ１,第１４節第１日,05/17(土),14:04,浦和レッズ,セレッソ大阪,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合,1,0,晴,23.6,26%,木村　博之,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,梅崎　司,青木　拓矢,阿部　勇樹,宇賀神　友弥,原口　元気,柏木　陽介,興梠　慎三,セレッソ大阪,キム　ジンヒョン,藤本　康太,山下　達也,ゴイコ　カチャル,長谷川　アーリアジャスール,山口　蛍,南野　拓実,丸橋　祐介,酒本　憲幸,柿谷　曜一朗,フォルラン,埼玉県さいたま市緑区中野田500,63700
15788,26485,2014,Ｊ１,第１４節第１日,05/17(土),18:04,ＦＣ東京,ガンバ大阪,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,3,0,晴,20.5,44%,佐藤　隆治,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,三田　啓貴,河野　広貴,武藤　嘉紀,エドゥー,ガンバ大阪,東口　順昭,オ　ジェソク,西野　貴治,岩下　敬輔,藤春　廣輝,今野　泰幸,遠藤　保仁,阿部　浩之,大森　晃太郎,宇佐美　貴史,倉田　秋,東京都調布市西町376-3,49970
15789,10073,2014,Ｊ１,第１４節第１日,05/17(土),13:04,ヴァンフォーレ甲府,柏レイソル,山梨中銀スタジアム,スカパー！／スカパー！プレミアムサービス,3,0,晴,26.4,24%,パベル　ラチコフスキ,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,松橋　優,新井　涼平,マルキーニョス　パラナ,阿部　翔平,ジウシーニョ,盛田　剛平,クリスティアーノ,柏レイソル,菅野　孝憲,鈴木　大輔,近藤　直也,渡部　博文,橋本　和,高山　薫,小林　祐介,茨田　陽生,田中　順也,レアンドロ,工藤　壮人,山梨県甲府市小瀬町840,17000
15790,24176,2014,Ｊ１,第１４節第１日,05/17(土),15:03,アルビレックス新潟,名古屋グランパス,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／テレビ新潟,1,1,曇,14.7,65%,岡部　拓人,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,大野　和成,レオ　シルバ,小林　裕紀,田中　亜土夢,岡本　英也,田中　達也,川又　堅碁,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,枝村　匠馬,田口　泰士,中村　直志,小川　佳純,玉田　圭司,永井　謙佑,新潟県新潟市中央区清五郎67-12,42300
15791,12639,2014,Ｊ１,第１４節第１日,05/17(土),14:03,清水エスパルス,ヴィッセル神戸,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス／ＮＨＫ静岡,1,1,晴,23.1,40%,飯田　淳平,清水エスパルス,櫛引　政敏,ヤコヴィッチ,平岡　康裕,カルフィン　ヨン　ア　ピン,吉田　豊,杉山　浩太,六平　光成,竹内　涼,大前　元紀,高木　俊幸,ノヴァコヴィッチ,ヴィッセル神戸,山本　海人,茂木　弘人,河本　裕之,岩波　拓也,高橋　峻希,チョン　ウヨン,大屋　翼,森岡　亮太,小川　慶治朗,ペドロ　ジュニオール,マルキーニョス,静岡県静岡市清水区村松3880-1,20281
15793,18863,2014,Ｊ１,第１４節第２日,05/18(日),13:04,ベガルタ仙台,サンフレッチェ広島,ユアテックスタジアム仙台,スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台／ＮＨＫ広島,1,0,晴,21.4,38%,西村　雄一,ベガルタ仙台,関　憲太郎,菅井　直樹,渡辺　広大,角田　誠,石川　直樹,太田　吉彰,富田　晋伍,武井　択也,梁　勇基,赤嶺　真吾,ウイルソン,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,柴﨑　晃誠,森﨑　和幸,清水　航平,森﨑　浩司,髙萩　洋次郎,佐藤　寿人,宮城県仙台市泉区七北田字柳78,19694
15794,19668,2014,Ｊ１,第１４節第２日,05/18(日),15:05,川崎フロンターレ,横浜Ｆ・マリノス,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,0,3,晴,23.7,26%,吉田　寿光,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,中澤　聡太,谷口　彰悟,大島　僚太,中村　憲剛,森谷　賢太郎,レナト,小林　悠,大久保　嘉人,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,下平　匠,三門　雄大,富澤　清太郎,藤本　淳吾,中村　俊輔,齋藤　学,伊藤　翔,神奈川県川崎市中原区等々力1-1,26530
15795,30776,2014,Ｊ１,第１５節第１日,07/19(土),18:04,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,1,0,雨,23.2,88%,扇谷　健司,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,青木　拓矢,阿部　勇樹,宇賀神　友弥,柏木　陽介,梅崎　司,興梠　慎三,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,大野　和成,レオ　シルバ,小林　裕紀,山本　康裕,田中　亜土夢,鈴木　武蔵,岡本　英也,埼玉県さいたま市緑区中野田500,63700
15796,9272,2014,Ｊ１,第１５節第１日,07/19(土),19:04,大宮アルディージャ,サンフレッチェ広島,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,3,3,雨,23.3,87%,福島　孝一郎,大宮アルディージャ,江角　浩司,渡部　大輔,菊地　光将,今井　智基,高橋　祥平,橋本　晃司,和田　拓也,渡邉　大剛,富山　貴光,家長　昭博,ズラタン,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,清水　航平,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,埼玉県さいたま市大宮区高鼻町4,15600
